内容,评分
亲爱的日记今天742am起床打开my音响、敷一张早安面膜、冲一杯清咖啡再检查邮箱狗老师又发新作业了布瑞克菲尔斯特是两块松饼一盒低脂发酵乳一杯奇亚籽牛奶扭了半天没拧开我又给放回冰箱了。旧天地贵妇的新生活。早起的这个上午写了74个字我陷入思考你听过狼人吗我是他的亚洲亲戚、猪 全文,0.999999965
航哥绘本记录 3y9m20d昨天只读了这些因为我临时决定带着航哥回了乡下他见到姥姥姥爷兴奋的不得了晚上不到八点就说困了直到10点半才睡着然后早上五点半又跟着姥姥起床了这两本还是姥爷给读的 ,0.631510608
417今天骑单车骑了很久下车腿还是软的但是心情很开心明天约定更早去跑步了～沿路的风景不是盖的妈妈不担心早餐系列进行正式结束打卡15天下次打卡什么好呢昨天为了今天吃鸡翅做的酸萝卜不要不要太成功～简单做法也好吃明天要更早起床睡了哈晚安💤对了最近 全文,0.999989246
感谢你送我的起床礼物,0.590666124
昨天我短发的新闻一出我就怕大家误会赶紧说了那是假的结果今天一起床看到热搜心想完了肯定被人说我买热搜 赶紧去搜自己名字看～果然但是这个热搜真的不是我买的不是我买的不是我买的这个锅我不能背 如果我买了我就是小狗王八蛋事业下滑 还有～我只会因为好不好看而绝不是任何人任何事去剪头 全文,0.265599517
418小记早餐朋友圈已经停更15天更新🐘真是棒结束了9也会好好的吃早餐今天是六点起床七点到的深圳湾那会太阳起来的不高还想着在海边看日出六点半左右天已经大亮今天的天气多云但是金黄太阳穿过云层再投映在水面出现闪闪的波光大片天空是金黄色真的很漂亮～偶遇小喵咪感 全文,0.999629941
420小记今早很早就去跑步了为了看日出但是多云暂时没有看到日出但是我们两个决定跑很远的距离跑步初期很痛苦中间想放弃后期觉得很轻松互相鼓励更为重要了～明天还是这个时间天黑的感觉很棒尤其在你起床的时候你看到三小时前的朋友圈你也会感慨熬夜真厉害呀他们其实我心里暗爽 全文,0.999998606
睡醒起床做早饭锻炼一小时然后买菜吃完饭上班晚上继续锻炼今天发货处理售后盘点库存看样衣然后还要画画设计iwatch里面去买一个睡眠的APP autoSleep可以记录你的睡眠程度包括你的深度睡眠啊还有时间啊还有分析你的睡眠状态我觉得挺好用的。只要18块钱。 ,0.010865479
奶舅被迫营业48女宝2岁一个月两岁左右开始黏妈妈早上起床一直要抱抱吃饭她吃饱了就要妈妈抱玩耍也要和妈妈一起玩之前并没有过分离焦虑需要改变吗还是长大了会好奶舅分析这个案例里孩子两岁多一点孩子在这个阶段大都已经经验性学得了一些家庭规则和熟人之间的互动策略。 全文,1
每天活力满满的起床午夜时分就他妈学成母浩克 上学伤肝 ,0.997068576
今天一起床看到餐桌上摆了一盆土豆沙拉我呀妈妈给我做土豆沙拉啦妈妈我是为了给你粉丝写菜谱所以顺便给你做了一份我昨天只是问了我妈妈一下可不可以帮我写个做法给你们 因为有人想吃 结果妈妈一大早就全部都写好了 还拍了图下面是土豆沙拉的做法哦 全部都是妈妈写给你们的图也是 全文,0.999869139
评论抽两个姐妹一人一瓶。因为我天天熬夜第二天起床脸发黄出油还特别厉害。前段时间不是流行刷酸嘛我也跟风买了春日来信的酵母精华露。酸度比较弱我想先试验一下我皮肤的耐受程度。它质地全透明涂脸上也没有任何刺激感完全不粘腻油皮用特别清爽用了快一个月非常温和不会像有些人 全文,0.233380317
我起床了早起空气也就那样没有别人说的那么好你们还是多睡会别被骗了 ,0.05050955
你们要让男人怎么办不行的时候又要问你到底行不行人行起来你们又要说他是种猪。别吃瓜了我要是你们先起床给你男朋友一脚让他看看别人的三十多还能舌战群儒他的二十多还没来得及提刀上马就被斩于马下。 ,0.002334528
起床一刷手机直接看懵了第一课我就不及格时间管理大师第一课凌晨五点多的道歉。,0.96594026
我起床了夏夏不知道听到我房间有声音一直问阿姨这是什么声音阿姨这是什么声音等我出现了她说是你呀原来是你呀 我跟她说妈妈想你了。她说亲亲我吧 ,0.01384011
八九点起床早我可好奇 夏夏妈妈早上都几点起 天天看你半夜抠 真的精力满满呦,0.263650303
早上起床看到阿姨给夏夏穿了一身厚衣服但是今天接近30度了我赶紧给她换了套短袖瞬间清爽了ps这个黑色紧身短裤蛮百搭但是我以为夏夏肉乎乎拿了100码有点大还是应该按身高来。 ,0.62582929
女朋友睡着了我要悄咪咪起床工作了。 ,0.973468691
早上七点起床忙活一整天终于吃上了口热乎饭这个椰子鸡好鲜甜感觉我以前吃的都是浓汤宝椰子鸡 ,0.884207149
早安我妈妈真的很坏刚才她来叫我起床我死不起来然后她出去了过了一会又进来了蒙蒙快起来你又上头条热搜了我腾地一下就被吓醒了 一屁股坐起来开始找手机这时候我妈在旁边哈哈大笑说你看我是不是现在很了解你 我都知道什么能让你一下子就醒 ,0.000154992
起床写老蹦的时间管理技巧吗,0.695565803
每天起床最大的快乐就是跟营销号抢热评 ,0.445272536
来码非常需要等等我速度起床用一下Pikaball转发微博,0.530617895
因为起床太早双眼皮被我气得离家出走了 ,0.061634114
这个点起床我根本就不知道我要吃早饭还是吃中饭。刚刚照了一下镜子发现自己整个人变成了巧克力色。是的巧克力色🔪🔪🔪🔪🔪我杀人了体重964和昨天没啥变化可能我回家吃了很多鸭头吧又储水 ,0.624545244
2020年5月4日今天是五四青年节也是我五一假期最后一天了明天中午开始返程。8点半醒9点多起床。醒来之后不久附近那户人家终于出殡了一直噼里啪啦放鞭炮各种吹拉弹唱之前已经守灵好几天了。上午房东发来4月份电费交纳信息截图我才知道上个月电用了51度不过我已经于昨天晚上7点多提 全文,0.043400808
粉丝催郁可唯起床练舞 郁可唯烦死了是这个混音才显得比较凶本人实际没有 追星女孩的日记的微博视频 ,0.005699975
最近作息表830 起床喂猫9301200 开始工作12001330 午休画点自己的图13301800 下班1900 开始做外包0000 关电脑累了脖子好疼 ,0.006877331
起床啦起床啦今天在家里搞烧烤新疆羊肉串吃起来 ,0.142855507
每天起床第一件事玩磁力片 ,0.306487661
起床 天津 ,0.090732952
每天早上起床刷半个小时微博 浏览一下各派弱智实况 感慨一下我这个4相当不错 然后打开课件瞬间被贬为憨子 如此周而复始 一部普罗米修斯的冲浪哲学 ,0.658459141
中午起床不知道吃什么小朋友说他给我点外卖真的每一个东西都精准的点在了我不吃的点上。 怎么会有人点名字叫做曼哈顿巧达汤的奶油浓汤啊我光是听到曼哈顿三个字已经想发火了。 ,0.990552454
干啥呢这是都2020年了拜托了 丧心病狂 又是起床就气疯的一天。,0.011889742
我气疯了日你妈这感觉2020年是循环播放的一年丧心病狂 又是起床就气疯的一天。,0.003103434
都多大了 还在用叫小朋友的方式叫我起床早安啊 ,0.835340621
据老胡了解中国驻以色列大使杜伟今晨在特拉维夫的大使官邸因身体原因突然去世他走得非常突然外交部的同事们十分震惊也非常难过。老胡得到的消息是早晨杜大使没有正常起床同事们后来进去叫他发现他已经去世了。在老胡在的一个微信群里他的一位同班同学也说到杜大使是个工作很拼的 全文,0.997248341
昨天直播前去zzh办公室休息的时候看到她让人特别给我准备好的happy hippo然后今天一起床就收到妈妈的信息她给我买了一整箱的happy hippo ,0.299709144
每天起床第一件事就是看书📖 ,0.317764639
挣扎着起床搬砖啦 ,0.290563203
脱了衣服和孩子一起比赛穿谁先穿上谁就可以看集动画片男孩子三岁半早上起床怎么都不穿衣服软硬不吃每次都要强硬穿上请问奶舅这样的还能怎么打开,0.119901993
北京怎么天黑了我刚起床还以为晚上了 ,0.09918447
小黄鱼起床啦～ ,0.237630117
艰难起床了 ,0.527770278
有一个会用xhs的阿姨真的很省心想吃什么直接发群里就好了起床中午就能吃到 ,0.169581635
一日之计在于晨这个点还没起床的朋友们也是根本没有拿自己的生活当回事生活不积极没动力想必跟我也不是一类人 ,0.975075922
其实我觉得有时候对方没那么喜欢你养鱼你就摆正心态好好当鱼鱼有鱼的快乐互联网时代现在鱼塘都是云端的轻松共享可以在每个鱼塘游来游去。给一百个天菜当plan b做他们人生疲劳的加油站。人一直仰着头很累的谁都会有低头的时候他们难过空虚的时候找你吃饭睡觉睡完又拍拍屁股觉 全文,0.999999221
岁末年初各大APP和网络平台纷纷推出各种版本的个人账单、报告等今天看了我的支付宝2019年度账单震惊不已居然花了这么多钱真是不查不知道一查吓一跳。虽然不吸烟喝酒赌博炒股打游戏看直播打赏养宠物也没有生病就诊但房租水电卫生费、吃饭点餐、零食饮料、买衣服鞋袜箱包和日用品、坐公 全文,0.009629091
你在吃饭 而我在健身所以请放下手里的鸡腿儿 ,0.429609437
摸鱼睁开眼的第一个新年提问「如果我给自己剪一个齐刘海儿你还会爱我吗。」中午出去吃饭她许下了新年愿望「我希望我脑子能好一点。」唉突然有种从福利院领了个傻儿子的感觉。 ,0.576862512
杭州美食杭州美食推荐超话不可辜负的美食超话带着微博去旅行微博吃货秀超话鲜城杭州美食不可辜负的美食超话用美食说我爱你超话放假了去西溪湿地游玩从北门入口进入不用买票。在这里打发闲暇时光还是很惬意的逛饿了附近找家店吃饭。隐西溪就在那个大大的氦气球旁边 全文,1
一段好的关系永远是平衡的特别是和富二代。下午陪朋友买衣服在maxmara买了大衣又去耐克买羽绒服拿不下让我帮她拿。我说不可能我是大明星。她说我晚上请你吃饭。我马上接过来拿着晚上请我吃了龙虾面打车到她家把东西放了我说你送我去车站吧。她说你自己走吧我懒得出门不 全文,0.549174667
晚上继续在单位食堂吃饭芋头、花椰菜和大白菜7元。芋头和花椰菜不够软烂和生的没什么区别切得又很大块简直没法吃芋头也存在同样的问题外面还好里面太硬。只有大白菜还可以。 ,2.57E-06
今天是工作日还以为是节假日呢该死的元旦把我的生物钟都弄乱了。刚晴了两天今天又转阴了好在气温继续回升不冷还稍微有点闷热。午饭到单位食堂吃土豆条、青椒炒蛋还有一个菜不知道是什么瓜蒲瓜冬瓜丝瓜都不太像。一共9元。吃完饭到办公室打开电脑继续校对还没有完成的路桥文史 全文,8.06E-08
这几天弟弟过来广州了突然觉得自己真的很需要陪伴因为觉得有人陪着说说话聊聊天真好或是吃饭时候突然想看电影就可以立马买票有人陪着看～当然也是要聊得来的才觉得好今年的第一部电影误杀挺不错～一开始看就非常投入所以觉得很压抑很不希望有什么不好的事情发生在这一家人身上虽然是 全文,0.999685827
