关键词,博主,内容,日期,点赞数,评论数,转发数
疫情,澄泓-研究君,【新型冠状病毒溯源取得阶段性进展！大多来自武汉华南海鲜市场】 今天从中国疾控中心了解到，自新型冠状病毒疫情发生以来，该中心病毒病所持续攻坚，在病毒溯源研究中取得阶段性进展。该所首次从华南海鲜市场的585份环境样本中，检测到33份样品含有新型冠状病毒核酸，并成功在阳性环境标本中分离病毒， ...全文,2020-01-26,27,5,0
疫情,澄泓-研究君,#快乐大本营取消播出# 【扩散周知！春节假期适当延长】财联社1月26日讯，据央视新闻联播，中央应对新型冠状病毒感染肺炎疫情工作领导小组会议要求，做好春节假期后疫情防控安排，适当延长春节假期，调整学校开学时间。 #天津公务人员提前结束假期##呆在家里的我有多无聊# ,2020-01-26,5,1,1
疫情,澄泓-研究君,#被感染医护人员向镜头比OK# 很多省已经宣布省际和市际客运停运了，不少城市学校也宣布延期开学，估计假期会延迟结束的，估计明后天会有明确消息出来，毕竟如果正常上班，订票或者准备也需要时间缓冲。。#正月十五前武汉疫情可能出现拐点##新型冠状病毒潜伏期也有传染性# ,2020-01-26,6,0,0
疫情,澄泓-研究君,#正月十五前武汉疫情可能出现拐点# 现在还想买到正规的N95口罩，网上还能买到吗？有粉丝求购买链接，谢了#新型冠状病毒潜伏期也有传染性##疫情解除前全国禁止野生动物交易# ,2020-01-26,11,4,0
疫情,澄泓-研究君,#正月十五前武汉疫情可能出现拐点# 想想股民是真不容易，好不容易熬过了供给侧，结果来了贸易战，好不容易熬过了贸易战，结果来了香港废青，好不容易熬过来废青，又来了武汉肺炎。。。还有什么需要我们熬的吗？今年鼠年一把熬完算了明年是牛年，那肯定就是大牛市了 ...全文,2020-01-26,74,13,5
疫情,澄泓-研究君,#116名新加坡抵杭武汉旅客近况# 随着时间的推移，疫情从患病数据上看，还没到顶峰，但从情绪上看，大家已经从极度恐慌和担心，逐步向接受和耐心上转变了，这是好事！加油武汉！加油中国！#天津公务人员提前结束假期##日本民间捐100万只口罩驰援武汉# ,2020-01-26,20,0,2
疫情,澄泓-研究君,#传染病学专家表示疫情已刻不容缓# 汕头这样搞感觉有点过了吧？虽然疫情当前，严格点没错，但这样极端，感觉上有点急功近利了点。。。#全国确诊新型肺炎病例##24日武汉开往梅州D3286次乘客# ,2020-01-26,41,25,4
疫情,澄泓-研究君,#传染病学专家表示疫情已刻不容缓# 转：先建火神山，后造雷神山，便是易卦之&quot;火雷噬嗑&quot;。离上震下，亨。利用狱。“噬嗑&quot;的含义，本指天下大小事无法通畅，是因为有许多困难横阻其中。如果像上下颚那般咬合，将其咬碎嚼烂，就畅通无阻。更有趣者，离卦与震卦分别对应风水中&quot;天医”、&quot;延年&quot;的吉位。 ...全文,2020-01-26,14,7,4
疫情,澄泓-研究君,#全国旅行社团队游全部暂停#疫情四溢，您赞成春节假期延期结束吗？#高校必要时可调整教学安排# 澄泓-研究君的微博投票 ,2020-01-26,1782,2,5
疫情,meredithshen,大年初二，武汉封城第四天。早起通风，准备早餐。水仙花今年晚一点，含苞待放。虽然储备充足，还是要做好长期准备，有计划地使用蔬菜和食物。今天早餐是麦片牛奶馒头加水果，把豆丝面条省着点。饭后做清洁，瑜伽。昨晚开始写没有完成的书稿。疫情终将过去，我们要面对的依然是生活。大家都要好好活着。 ...全文,2020-01-26,8,2,0
疫情,苏白言家的蓁蓁,回复@凡仔yep:其他省的不要慌，很多都被省内自己消化掉了，里面包含很多提前放假的大学生，差不多过了潜伏期。//@凡仔yep:疫情没爆发之前有很多大学生放假回家和务工人员返乡，他们并不知道病毒会传染，并不是500万人都是逃兵,2020-01-26,0,0,0
疫情,敏从心来,神呐，愿众人同心合意的祷告能达到你的面前，求神守护我们和我们的家人，无论信主或未信主的，祈求他们安康平安，求神止住疫情，怜悯我们，祈求仁慈的神怜悯我们，我知道你心底是怜爱我们的，求仁慈怜悯排下基督拯救世人的神，看在基督救恩的份上，你也说我会多多忍耐仁慈，喜降恩典而不是灾祸，神呐， ...全文,2020-01-26,0,0,0
疫情,侃侃而谈zp,#新型冠状病毒潜伏期也有传染性#   国家卫生健康委员会主任马晓伟在今天的新闻发布会上确认，新型冠状病毒潜伏期也有传染性[冲锋队员]       所以不要大意地认为没发病不发烧就没有传染危险性!应该说这给疫情的防控工作带来了新的难度，还是网格化到户摸查，放弃休假严防死守吧     无论如何， ...全文,2020-01-26,2,0,0
疫情,用户6520030499,经历了___和这次的疫情今年最大的感悟就是 没有什么比健康平安更重要了所以其它那些不顺心的事儿都算什么就让它们都随风去吧我只希望中国能好起来我的家人也能健健康康 ,2020-01-26,4596,554,46
疫情,鱼里麻里,今年是第一次没回家过年，但最近感觉到处都挺压抑，每天睁开眼就是看疫情报告询问国内的亲戚朋友情况，叮嘱他们不要外出。刚我妈发来消息说：晚上睡不踏实醒了又醒实在担心你，街上静悄悄的一个人都没有，我真有点害怕。不争气的我眼泪吧嗒就掉下来了。 ,2020-01-26,32,12,0
疫情,皮蛋瘦肉粥和宫保鸡丁,好希望能有个组织能跟疫情假消息一样给辟谣了 ,2020-01-27,0,1,0
疫情,阮冬冬冬,//@战争史研究WHS:信息量很大，建议全文看完（以及这次疫情结束后，武汉来一次扫黑除恶的回头看吧）,2020-01-27,0,0,0
疫情,就是铿尔,这妹子真美！剪了头发还是美！//@李思磐://@麦雨香衣:疫情中的女性劳动者,2020-01-27,0,0,0
疫情,地平线评论,人常说：患难见真情。其实，患难之下更见人性。我觉得疫情这件事已经没什么了，接下来第二场就是人性的分崩离析，恐慌生猜忌，猜忌生绝情，绝情变疯狂。 沈阳 ,2020-01-27,1,0,0
疫情,腹骂,伤疤没好，就叫嚣着不疼，那是因为没伤在它身上。不传谣可以，不信谣也可以，但决不能打击和官调不一致的善意的“造谣者”，尤其是提醒性的所谓“谣言”，不是所有被打击的“谣言”都是谣言，这一深刻教训如果还不能惊醒大众，下一场更大的灾难还会降临。隆重提醒：必须建立严格疫情预警机制！,2020-01-27,0,0,0
疫情,腹骂,可防可控一词有深意：在腐败官僚的心目中，老百姓的嘴甚至媒体的嘴都是可防的。把媒体和老百姓的嘴堵上，病毒也会害怕的！而且病毒更害怕开会！武汉开会期间公布的疫情数字为零，可见会议是可以操控病毒的。至于会后，他们没想那么多，更没想到病毒会后不听话。#不能等死了人才查办枉法裁判！#,2020-01-27,1,0,1
疫情,腹骂,坐等追责，《传染病防治法》里有明确的追究刑事责任的法律条文，看这次会有多大的官落马？能判几年？《传染病防治法》也要修订，第十九条：国家建立传染病预警制度。这条太笼统，没有细化操作方案，通过这次疫情必须添加更详细的内容。此外，通篇没有对未知传染病的描述，是更大的败笔。#解文武#,2020-01-27,1,0,0
疫情,腹骂,防患于未然！防患于未然！防患于未然！重要的话说三遍。谨防报喜不报忧！谨防报喜不报忧！谨防报喜不报忧！人人都喜欢听好话，但好话容易麻痹人的思想。很快将突破3000，代价太大，教训太深刻！不光武汉官方有责任，而且卫健委更应该深刻反思。这场病毒的爆染，说明卫健委根本没有疫情预警机制。,2020-01-27,1,0,0
疫情,腹骂,疫情面前，抗击灾难以及对灾难发生的反思远比盲目乐观重要，尤其是对武汉那几个官僚和臭嘴专家的报道。他们的功远不能抵过，事后还应追责。如果一开始就建立了严格疫情预警机制，如果一开始就对批量未知病毒感染者进行严格隔离治疗，会是如今封城堵路的局面吗？#不能等死了人才查办枉法裁判！#,2020-01-27,1,0,2
疫情,栗坤,听从安排，服从指挥[加油]不寻常的春节假期，今天你待在家了吗？出门的你戴口罩了吗？尽自己所能以最小成本和代价为疫情做贡献,2020-01-27,283,172,48
疫情,有个小脑袋嗑嗑,//@午后狂睡:当前医疗待遇是靠极端压榨医护来实现的，私有化只会造成灾难性后果。医改国家应该加大投入，不能让医院自负盈亏，医院不是企业。还有需要提高医护人员的待遇，保障他们的人身安全，对全民进行医疗常识的教育，帮助人民树立对死亡和疾病的正确认识。不能有疫情医护人员上，没有就成矛盾转嫁,2020-01-27,0,0,0
疫情,澄泓-研究君,【武汉市长：只要有利于疫情控制 我们愿意革职以谢天下】1月27日，武汉市长周先旺在接受央视专访时表示，一个超千万人口的城市，采取封城、在人类史上是从没有过的，但是面对现在的情况，我们把门关了，有可能把疾病关在城内，在历史上我们都会留下骂名，但只要是有利于疾病的控制、有利于人民生命安全 ...全文,2020-01-27,60,29,6
疫情,澄泓-研究君,#4096名武汉游客仍在境外# 2020才过了1个月不到。。可以退订TD吗#安徽出现聚集性疫情##科比直升机失事原因# ,2020-01-27,16,1,4
疫情,澄泓-研究君,#安徽出现聚集性疫情# 点赞，大大的赞#春节假期延长至2月2日##封城日记# ,2020-01-27,36,0,1
疫情,敏从心来,不过一缩影罢了，等疫情平息，这能揪出多少？你看不过一老板最前面的都可阻挡新闻发出，后面的水可想多深，最后的能揪出来吗？能吸取教训吗？不要太乐观了 !,2020-01-27,0,0,0
疫情,霞勇同心,《官宣！河南：职工因疫情未能及时返工，企业可优先考虑安排年假》其中，职工累计工作已满1年不满10年的，年休假5天;已满10年不满20年的，年休假10天;已满20年的，年休假15天。网页链接 ,2020-01-27,0,0,0
疫情,霞勇同心,《【齐心防疫 新希望人在行动】一场突如其来的新型冠状病毒疫情，让本该欢乐祥和、万家团聚的春节假期变成了一场与时间赛跑的战“疫”！新希望集团在做好自身防控的同时，积极履行社会责任——旗下兴源环境公司火速参建武汉火神山医院污水处理项目，华融化工无偿向社会提供500吨防疫消毒物资》 ...全文,2020-01-27,0,0,0
疫情,霞勇同心,《有用！应对疫情，都“来河南抄作业”！》支持我们请点赞或使用评论功能↓↓↓。网页链接 ,2020-01-27,0,0,0
疫情,霞勇同心,《河南男子发布涉及疫情不当言论 公安机关：拘留！》近日郑州公安局柳林分局接群众举报，网民张某在微信群中发布涉及新型冠状病毒感染肺炎的不当言论。网页链接 ,2020-01-27,0,0,0
疫情,霞勇同心,《广东省副省长：广东各地不会封城》今天举行的广东省新型冠状病毒感染的肺炎疫情联防联控发布会上，广东省副省长张光军表示，广东各地不会“封城”，但为了大家的健康，广东省在一些地方设置了检疫防疫站点，依法开展健康监测管理，公共交通工具要定网页链接 ,2020-01-27,0,0,0
疫情,侃侃而谈zp,#湖北3名干部防控疫情不力被查处#  湖北3名干部防控疫情不力被查处     这些干部辖区内群众仍然是“歌照唱舞照跳”，其带彩娱乐的方式令人触目惊心！     其实都是些虾兵蟹将而已对此，我不由地唱起了梁静茹的歌曲《可惜不是你》我想对于大多数围观群众来说，都会有这种想法吧 ,2020-01-27,24,2,0
疫情,侃侃而谈zp,#全国累计确诊新型肺炎2744例#  全国累计确诊新型冠状病毒感染肺炎病例2744例，增速还是比较快呀🙏     其实对于这次疫情，作为百姓没必要高度加压紧张过度，大家应该多做一些改善自己和家人免疫力的事情，即多选对改善免疫力来说的加分项，避免选择那些减分项比如保持积极乐观的心态就是加分 ...全文,2020-01-27,4,6,0
